Query	Marker	Taxonomy	Confident_Taxonomy	Abundance	Likelihood	WTD
scaffold338588	narG	Bacteria; unclassified Bacteria; Bacteria candidate phyla; Candidatus Saccharibacteria; unclassified Saccharibacteria	Bacteria; unclassified Bacteria; Bacteria candidate phyla; Candidatus Saccharibacteria; unclassified Saccharibacteria	0.568055	0.709757	0.0
scaffold344169	narG	Bacteria; Proteobacteria; Alphaproteobacteria; Pelagibacterales; environmental samples	Bacteria; Proteobacteria; Alphaproteobacteria; Pelagibacterales; environmental samples	0.832504	0.94875	0.0
scaffold347734	narG	Bacteria; Chlorobi; unclassified Chlorobi	Bacteria; Chlorobi; unclassified Chlorobi	0.780667	0.981376	0.0
scaffold00059	norC	Bacteria; Bacteroidetes; Flavobacteriia; Flavobacteriales; Flavobacteriaceae; Aequorivita	Bacteria; Bacteroidetes; Flavobacteriia; Flavobacteriales; Flavobacteriaceae; Aequorivita	0	0.837626	0.0
scaffold00138	norC	Bacteria; Proteobacteria; Gammaproteobacteria	Bacteria; Proteobacteria; Gammaproteobacteria	0	0.364253	0.07118
scaffold00798	norC	Bacteria; Chloroflexi; Ardenticatenia; Ardenticatenales; Ardenticatenaceae; Ardenticatena	Bacteria; Chloroflexi; Ardenticatenia; Ardenticatenales; Ardenticatenaceae; Ardenticatena	6.76705	0.996305	0.0
scaffold01208	norC	Bacteria; Proteobacteria; Epsilonproteobacteria; Campylobacterales	Bacteria; Proteobacteria; Epsilonproteobacteria; Campylobacterales	0	0.811961	0.06473
scaffold01690	norC	Bacteria; Proteobacteria; Epsilonproteobacteria; Campylobacterales	Bacteria; Proteobacteria; Epsilonproteobacteria; Campylobacterales	0	0.471107	0.06473
scaffold100398	norC	Bacteria; Proteobacteria; Gammaproteobacteria	Bacteria; Proteobacteria; Gammaproteobacteria	7.73796	0.987262	0.03906
scaffold22771	norC	Bacteria; Proteobacteria; Epsilonproteobacteria; Campylobacterales	Bacteria; Proteobacteria; Epsilonproteobacteria; Campylobacterales	9.78833	0.680023	0.06473
scaffold282718	norC	Bacteria; Chloroflexi; Ardenticatenia; Ardenticatenales; Ardenticatenaceae; Ardenticatena	Bacteria; Chloroflexi; Ardenticatenia; Ardenticatenales; Ardenticatenaceae; Ardenticatena	1.35641	0.99422	0.0
scaffold28534	norC	Bacteria; Proteobacteria; Gammaproteobacteria	Bacteria; Proteobacteria; Gammaproteobacteria	8.87986	0.986619	0.03906
scaffold31941	norC	Bacteria; Chloroflexi; Ardenticatenia; Ardenticatenales; Ardenticatenaceae; Ardenticatena	Bacteria; Chloroflexi; Ardenticatenia; Ardenticatenales; Ardenticatenaceae; Ardenticatena	4.81081	0.946166	0.0
scaffold64069	norC	Bacteria; Proteobacteria; Gammaproteobacteria; unclassified Gammaproteobacteria; Candidatus Thioglobus; environmental samples	Bacteria; Proteobacteria; Gammaproteobacteria; unclassified Gammaproteobacteria; Candidatus Thioglobus; environmental samples	27.7044	1.0	0.0
scaffold72772	norC	Bacteria; Proteobacteria; Epsilonproteobacteria; Campylobacterales	Bacteria; Proteobacteria; Epsilonproteobacteria; Campylobacterales	8.78223	0.653642	0.06473
scaffold77704	norC	Bacteria; Chloroflexi; Ardenticatenia; Ardenticatenales; Ardenticatenaceae; Ardenticatena	Bacteria; Chloroflexi; Ardenticatenia; Ardenticatenales; Ardenticatenaceae; Ardenticatena	4.46092	0.996644	0.0
scaffold91553	norC	Bacteria; Chloroflexi; Ardenticatenia; Ardenticatenales; Ardenticatenaceae; Ardenticatena	Bacteria; Chloroflexi; Ardenticatenia; Ardenticatenales; Ardenticatenaceae; Ardenticatena	3.75028	0.655771	0.0
scaffold00019	nosZ	SAR324; SAR324	SAR324; SAR324	7.21357	1.0	0.0
scaffold00048	nosZ	Bacteria; Bacteroidetes; Bacteroidetes Order II. Incertae sedis; Rhodothermaceae; Rhodothermus; DSM	Bacteria; Bacteroidetes; Bacteroidetes Order II. Incertae sedis; Rhodothermaceae; Rhodothermus; DSM	5.28728	0.999148	0.0
scaffold00053	nosZ	Bacteria; Bacteroidetes; Flavobacteriia; Flavobacteriales; Flavobacteriaceae; Maribacter; sp.	Bacteria; Bacteroidetes; Flavobacteriia; Flavobacteriales; Flavobacteriaceae; Maribacter	7.90708	0.994404	0.0
scaffold00408	nosZ	SHBH1141; SHBH1141	SHBH1141; SHBH1141	7.88246	1.0	0.0
scaffold01142	nosZ	GAMMA; GAMMA	GAMMA; GAMMA	2.85822	1.0	0.0
scaffold111923	nosZ	Bacteria; Bacteroidetes; Flavobacteriia; Flavobacteriales; Flavobacteriaceae; Cellulophaga; DSM	Bacteria; Bacteroidetes; Flavobacteriia; Flavobacteriales; Flavobacteriaceae; Cellulophaga	7.512	0.501455	0.0
scaffold124052	nosZ	SUP05; SUP05	SUP05; SUP05	5.48899	1.0	0.0
scaffold131367	nosZ	SUP05; SUP05	SUP05; SUP05	1.06872	1.0	0.0
scaffold133910	nosZ	Bacteria; Bacteroidetes; Flavobacteriia; Flavobacteriales; Flavobacteriaceae; Maribacter; sp.	Bacteria; Bacteroidetes; Flavobacteriia; Flavobacteriales; Flavobacteriaceae; Maribacter	0.838878	1.0	0.0
scaffold154789	nosZ	SUP05; SUP05	SUP05; SUP05	6.23868	1.0	0.0
scaffold165599	nosZ	SAR324; SAR324	SAR324; SAR324	2.71458	0.628998	0.0
scaffold166174	nosZ	Bacteria; Bacteroidetes; Flavobacteriia; Flavobacteriales; Flavobacteriaceae; Robiginitalea; biformata	Bacteria; Bacteroidetes; Flavobacteriia; Flavobacteriales; Flavobacteriaceae; Robiginitalea	0.830296	0.873539	0.0
scaffold177032	nosZ	SAR324; SAR324	SAR324; SAR324	1.36424	1.0	0.0
scaffold18604	nosZ	SUP05; SUP05	SUP05; SUP05	7.54578	1.0	0.0
scaffold190021	nosZ	SAR324; SAR324	SAR324; SAR324	0.751753	1.0	0.0
scaffold229366	nosZ	Bacteria; Bacteroidetes; Flavobacteriia; Flavobacteriales; Flavobacteriaceae; Maribacter; sp.	Bacteria; Bacteroidetes; Flavobacteriia; Flavobacteriales; Flavobacteriaceae; Maribacter	0.895535	0.82896	0.0
scaffold234150	nosZ	EPSILON; EPSILON	EPSILON; EPSILON	1.24002	1.0	0.0
scaffold278184	nosZ	EPSILON; EPSILON	EPSILON; EPSILON	0.893108	1.0	0.0
scaffold297785	nosZ	EPSILON; EPSILON	EPSILON; EPSILON	2.05502	1.0	0.0
scaffold30664	nosZ	Bacteria; Bacteroidetes; Flavobacteriia; Flavobacteriales; Flavobacteriaceae; Cellulophaga; DSM	Bacteria; Bacteroidetes; Flavobacteriia; Flavobacteriales; Flavobacteriaceae; Cellulophaga	1.59492	0.999987	0.0
scaffold306912	nosZ	SAR324; SAR324	SAR324; SAR324	0.875423	1.0	0.0
scaffold325171	nosZ	Bacteria; Bacteroidetes	Bacteria; Bacteroidetes	0.911523	0.711775	0.28125
scaffold330079	nosZ	Bacteria; Bacteroidetes; Bacteroidetes Order II. Incertae sedis; Rhodothermaceae; Rhodothermus; DSM	Bacteria; Bacteroidetes; Bacteroidetes Order II. Incertae sedis; Rhodothermaceae; Rhodothermus; DSM	0.669831	0.4464	0.0
scaffold331353	nosZ	Bacteria; Bacteroidetes; Flavobacteriia; Flavobacteriales; Flavobacteriaceae; Maribacter; sp.	Bacteria; Bacteroidetes; Flavobacteriia; Flavobacteriales; Flavobacteriaceae; Maribacter	0.809379	0.373111	0.0
scaffold338805	nosZ	SAR324; SAR324	SAR324; SAR324	0.965693	1.0	0.0
scaffold402611	nosZ	ZA3312c; ZA3312c	ZA3312c; ZA3312c	0.444789	1.0	0.0
scaffold428110	nosZ	Bacteria; Bacteroidetes; Flavobacteriia; Flavobacteriales; Flavobacteriaceae; Maribacter; sp.	Bacteria; Bacteroidetes; Flavobacteriia; Flavobacteriales; Flavobacteriaceae; Maribacter	0.661562	0.999818	0.0
scaffold439199	nosZ	SUP05; SUP05	SUP05; SUP05	0.509725	1.0	0.0
scaffold54847	nosZ	Bacteria; Bacteroidetes; Flavobacteriia; Flavobacteriales; Flavobacteriaceae; Robiginitalea; biformata	Bacteria; Bacteroidetes; Flavobacteriia; Flavobacteriales; Flavobacteriaceae; Robiginitalea	1.51569	0.744492	0.0
scaffold55750	nosZ	Bacteria; Aquificae; Aquificae; Aquificales	Bacteria; Aquificae; Aquificae; Aquificales	1.8116	0.373501	0.0625
scaffold60802	nosZ	ZA3312c; ZA3312c	ZA3312c; ZA3312c	1.82484	0.955196	0.0
scaffold73772	nosZ	ZA3312c; ZA3312c	ZA3312c; ZA3312c	1.2528	0.990982	0.0
scaffold94486	nosZ	SUP05; SUP05	SUP05; SUP05	2.63148	1.0	0.0
scaffold96737	nosZ	Bacteria; Spirochaetes; Spirochaetia; Leptospirales; Leptospiraceae; Leptospira; 1	Bacteria; Spirochaetes; Spirochaetia; Leptospirales; Leptospiraceae; Leptospira	1.25251	0.866121	0.0
